user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_max,year_first,year_last,grade_first_fra,grade_last_fra,grade_mean_fra
50010,United States,1,160,58,29.0,7,2013-06-28 22:00:00,2017-08-29 22:00:00,138,59,2013,2017,6c/+,7b,7a
34050,United States,0,180,68,27.0,9,2010-03-31 22:00:00,2011-03-20 23:00:00,33,50,2010,2011,7a/+,6c/+,6a+/6b
34078,United States,1,160,53,30.0,20,2010-06-15 22:00:00,2010-06-16 22:00:00,9,62,2010,2010,8a/+,7c,7c+
34079,United States,0,154,43,21.0,8,2010-10-12 22:00:00,2010-10-12 22:00:00,2,44,2010,2010,6b/+,6b+/6c,6b+
49982,United States,0,180,63,26.0,6,2013-06-02 22:00:00,2017-09-05 22:00:00,230,66,2013,2017,6c/+,8b,7b
49973,United States,1,170,58,33.0,7,2013-04-03 22:00:00,2013-07-07 22:00:00,18,53,2013,2013,7a,6a/+,6c
34124,United States,0,198,68,26.0,7,2010-12-03 23:00:00,2010-12-03 23:00:00,2,40,2010,2010,6,6a+/6b,6a/+
49954,United States,0,172,58,28.0,10,2013-05-24 22:00:00,2014-10-02 22:00:00,25,62,2013,2014,7b+,7c,7b
34143,United States,0,170,73,32.0,14,2011-07-30 22:00:00,2011-07-30 22:00:00,2,46,2011,2011,6b/+,6c/+,6b+/6c
34152,United States,0,179,73,40.0,18,2003-11-07 23:00:00,2002-10-25 22:00:00,9,59,2003,2002,7c+,7a,6c+/7a
34162,United States,0,177,68,26.0,16,2010-09-18 22:00:00,2010-09-18 22:00:00,6,59,2010,2010,7c,7c,7c/+
49850,United States,0,180,78,29.0,5,2013-05-19 22:00:00,2013-05-26 22:00:00,4,36,2013,2013,5b+,5a+,5b
34322,United States,0,175,63,55.0,18,2010-10-02 22:00:00,2010-11-02 23:00:00,5,53,2010,2010,7a,7a+,7a/+
34339,United States,1,166,78,32.0,10,2014-12-29 23:00:00,2014-12-29 23:00:00,1,51,2014,2014,7a+,7a+,7a+
34384,United States,0,185,68,23.0,8,2010-10-29 22:00:00,2013-11-10 23:00:00,7,52,2010,2013,7a,7a+,7a
34418,United States,0,176,68,34.0,11,2010-11-07 23:00:00,2010-11-11 23:00:00,26,64,2010,2010,8a/+,7b+,7c
49814,United States,0,183,68,28.0,7,2014-01-15 23:00:00,2017-01-20 23:00:00,6,51,2014,2017,6b+/6c,6c/+,6c+/7a
34436,United States,1,172,58,26.0,12,2011-06-13 22:00:00,2012-06-25 22:00:00,6,59,2011,2012,7c+,6c/+,7a/+
34463,United States,0,180,73,32.0,7,2010-09-25 22:00:00,2010-09-25 22:00:00,3,36,2010,2010,5b+,6,5c
49785,United States,0,175,68,20.0,6,2012-05-18 22:00:00,2017-08-11 22:00:00,119,68,2012,2017,7c+,8a+/8b,8a/+
34485,United States,1,165,53,27.0,8,2011-02-28 23:00:00,2011-04-26 22:00:00,7,46,2011,2011,6,5b+,6a
33965,United States,1,158,53,28.0,8,2010-05-11 22:00:00,2017-06-04 22:00:00,310,62,2010,2017,5b+,7c+,7a/+
33963,United States,0,175,73,54.0,9,2010-09-24 22:00:00,2010-09-24 22:00:00,1,38,2010,2010,6a/+,6a/+,6a/+
33962,United States,1,175,53,25.0,10,2011-07-01 22:00:00,2011-07-01 22:00:00,1,31,2011,2011,5a+,5a+,5a+
50051,United States,0,183,73,28.0,6,2012-03-26 22:00:00,2013-05-06 22:00:00,16,51,2012,2013,6b+/6c,6b+/6c,6b
32842,United States,0,175,83,35.0,7,2010-08-14 22:00:00,2010-08-14 22:00:00,1,37,2010,2010,6a,6a,6a
32885,United States,0,168,58,32.0,14,2010-07-10 22:00:00,2017-07-03 22:00:00,183,64,2010,2017,7c,6c/+,6c+/7a
50373,United States,0,182,73,29.0,6,2015-10-14 22:00:00,2016-12-21 23:00:00,152,62,2015,2016,7a+,7b,7a+
32943,United States,1,152,43,50.0,25,2010-05-14 22:00:00,2014-04-25 22:00:00,214,64,2010,2014,8a/+,7c+,7b/+
32950,United States,1,150,48,34.0,15,2009-11-26 23:00:00,2016-03-18 23:00:00,43,59,2009,2016,7a+,6c/+,7a/+
32978,United States,0,178,68,34.0,12,2010-04-23 22:00:00,2010-07-31 22:00:00,4,53,2010,2010,6a+/6b,7b,6c/+
33094,United States,0,182,93,32.0,17,2009-09-01 22:00:00,2011-03-12 23:00:00,20,49,2009,2011,6a+/6b,5a+,6a/+
33133,United States,0,181,68,30.0,7,2011-05-14 22:00:00,2012-11-06 23:00:00,39,57,2011,2012,6a+/6b,7c,6c/+
33135,United States,1,185,63,30.0,8,2011-06-01 22:00:00,2016-10-08 22:00:00,70,55,2011,2016,6,7b+,6c+
50266,United States,1,167,53,31.0,16,2013-07-14 22:00:00,2013-09-16 22:00:00,10,53,2013,2013,6,7b,6a+/6b
33160,United States,0,181,63,26.0,9,2010-08-31 22:00:00,2013-02-05 23:00:00,65,68,2010,2013,7c,6a+/6b,7a+
34621,United States,1,167,48,19.0,9,2010-07-20 22:00:00,2013-11-28 23:00:00,33,68,2010,2013,7c+,7a+,7b+/7c
33207,United States,0,191,88,33.0,10,2011-04-08 22:00:00,2011-05-07 22:00:00,2,36,2011,2011,6,6,6
33273,United States,0,176,63,23.0,12,2010-07-12 22:00:00,2016-08-14 22:00:00,67,69,2010,2016,7c/+,7c+,7b+
33408,United States,0,171,63,25.0,12,2015-09-24 22:00:00,2015-09-24 22:00:00,1,55,2015,2015,7b+,7b+,7b+
33459,United States,0,178,68,29.0,16,2010-08-09 22:00:00,2015-08-21 22:00:00,93,68,2010,2015,8a/+,7b+,7b+
33484,United States,0,173,68,45.0,11,2010-08-28 22:00:00,2010-09-18 22:00:00,26,55,2010,2010,7b+,7a,6c+
33541,United States,0,190,68,27.0,9,2010-05-14 22:00:00,2013-12-16 23:00:00,119,61,2010,2013,6b+/6c,8a,7a+/7b
33610,United States,0,182,78,38.0,9,2011-01-15 23:00:00,2011-01-15 23:00:00,1,32,2011,2011,5b,5b,5b
33703,United States,0,179,68,27.0,9,2010-09-07 22:00:00,2010-11-13 23:00:00,9,51,2010,2010,6,6a/+,6b+/6c
33715,United States,0,160,63,24.0,10,2011-09-02 22:00:00,2011-10-02 22:00:00,2,38,2011,2011,6a/+,6,6a
33821,United States,0,170,68,45.0,29,2010-09-09 22:00:00,2017-04-11 22:00:00,96,62,2010,2017,7c,7c,7b+
50107,United States,0,160,63,25.0,7,2013-10-25 22:00:00,2012-10-18 22:00:00,6,53,2013,2012,7b,6c/+,7a/+
33857,United States,1,163,48,34.0,18,2010-09-12 22:00:00,2017-09-01 22:00:00,163,59,2010,2017,6a/+,7a,6c/+
33210,United States,0,173,63,32.0,11,2010-07-11 22:00:00,2010-08-03 22:00:00,7,51,2010,2010,6c+/7a,6b+/6c,6c/+
49755,United States,0,167,63,26.0,7,2011-09-30 22:00:00,2015-06-21 22:00:00,9,49,2011,2015,7a,6a+/6b,6b+
34672,United States,0,175,63,29.0,10,2013-03-26 23:00:00,2013-03-26 23:00:00,1,44,2013,2013,6b+/6c,6b+/6c,6b+/6c
34675,United States,0,182,78,38.0,9,2010-11-29 23:00:00,2012-05-24 22:00:00,33,59,2010,2012,7b,7a+,7a+/7b
35566,United States,0,165,58,29.0,8,2010-07-24 22:00:00,2010-07-23 22:00:00,8,46,2010,2010,6a/+,5b,6a+/6b
49440,United States,0,180,78,25.0,9,2013-05-19 22:00:00,2016-04-01 22:00:00,191,62,2013,2016,8a/+,7a,6b+
35608,United States,1,152,40,27.0,7,2011-03-10 23:00:00,2011-04-18 22:00:00,5,44,2011,2011,6b/+,6a/+,6b
35685,United States,0,177,68,28.0,8,2010-05-14 22:00:00,2010-05-14 22:00:00,2,33,2010,2010,5a+,5b+,5b
35695,United States,0,187,88,32.0,8,2011-03-06 23:00:00,2011-03-06 23:00:00,7,51,2011,2011,6a/+,7a+,6b/+
35715,United States,1,150,48,32.0,9,2010-11-08 23:00:00,2012-10-18 22:00:00,8,49,2010,2012,6c,7a,6b/+
49411,United States,0,157,48,17.0,12,2012-04-24 22:00:00,2014-04-11 22:00:00,28,62,2012,2014,7a+,7b,7a/+
35720,United States,0,189,73,29.0,8,2011-08-14 22:00:00,2014-07-06 22:00:00,94,58,2011,2014,7a+,7a+,7b
35728,United States,0,180,68,27.0,11,2011-03-08 23:00:00,2011-03-06 23:00:00,6,44,2011,2011,6b/+,6,6
35756,United States,0,175,73,22.0,10,2014-07-23 22:00:00,2016-06-18 22:00:00,11,64,2014,2016,7b,6c/+,7b+/7c
49373,United States,0,167,58,31.0,6,2014-05-26 22:00:00,2014-04-19 22:00:00,35,72,2014,2014,7a+,6a/+,6b
35558,United States,0,172,63,27.0,10,2011-02-19 23:00:00,2011-02-19 23:00:00,4,44,2011,2011,6b/+,6b+/6c,6b/+
35869,United States,0,173,63,25.0,10,2011-03-05 23:00:00,2017-09-09 22:00:00,86,68,2011,2017,7a/+,7c,7b/+
35899,United States,0,162,63,33.0,8,2010-11-19 23:00:00,2010-11-19 23:00:00,1,31,2010,2010,5a+,5a+,5a+
35910,United States,0,175,68,22.0,14,2011-06-29 22:00:00,2017-09-09 22:00:00,205,70,2011,2017,7c/+,7b,7c
35986,United States,0,174,68,29.0,16,2005-10-15 22:00:00,2017-09-08 22:00:00,206,66,2005,2017,8a/+,7a,7b+/7c
35997,United States,0,175,78,29.0,8,2011-03-10 23:00:00,2011-03-10 23:00:00,2,39,2011,2011,6,6a+,6a/+
36096,United States,0,188,78,26.0,7,2011-02-04 23:00:00,2012-09-22 22:00:00,5,36,2011,2012,5a+,5c+,5b+
36206,United States,0,172,68,31.0,8,2011-04-07 22:00:00,2012-02-26 23:00:00,12,44,2011,2012,5a+,6b/+,6a/+
36294,United States,0,180,73,25.0,7,2011-08-03 22:00:00,2011-08-03 22:00:00,2,38,2011,2011,6a/+,6,6a
36297,United States,0,165,73,26.0,9,2011-08-18 22:00:00,2017-06-05 22:00:00,72,63,2011,2017,6,6a+/6b,7a
36511,United States,0,172,58,16.0,11,2011-04-30 22:00:00,2014-04-16 22:00:00,154,70,2011,2014,6c,7b+,7b/+
49171,United States,0,185,68,30.0,5,2013-05-27 22:00:00,2013-06-30 22:00:00,5,38,2013,2013,5b+,6,6
36512,United States,0,148,40,19.0,7,2011-08-28 22:00:00,2013-03-26 23:00:00,15,53,2011,2013,6a/+,6c/+,6b+/6c
49349,United States,0,183,78,31.0,16,2013-05-18 22:00:00,2015-01-26 23:00:00,214,55,2013,2015,7a+,6c/+,6b+/6c
50427,United States,1,159,48,27.0,6,2013-07-25 22:00:00,2017-09-09 22:00:00,179,59,2013,2017,7b,6c,7a
35537,United States,0,180,58,26.0,7,2011-01-22 23:00:00,2017-02-01 23:00:00,233,62,2011,2017,6,7a+,7a
35492,United States,0,178,63,27.0,9,2012-06-14 22:00:00,2012-06-14 22:00:00,1,58,2012,2012,7c/+,7c/+,7c/+
34703,United States,0,165,58,32.0,8,2011-05-30 22:00:00,2011-05-30 22:00:00,1,42,2011,2011,6b/+,6b/+,6b/+
34755,United States,0,185,73,25.0,9,2012-02-07 23:00:00,2012-09-13 22:00:00,5,46,2012,2012,5b+,5b+,6
34772,United States,1,165,58,28.0,8,2010-12-11 23:00:00,2017-06-03 22:00:00,156,55,2010,2017,5b+,7b+,6c
34834,United States,0,181,78,28.0,11,2010-10-15 22:00:00,2015-08-31 22:00:00,268,62,2010,2015,7a+,7b+,7a+/7b
49702,United States,0,175,68,24.0,6,2013-05-30 22:00:00,2013-05-30 22:00:00,1,51,2013,2013,7a+,7a+,7a+
34865,United States,0,180,63,40.0,16,2010-06-30 22:00:00,2017-05-20 22:00:00,167,55,2010,2017,7a,6b+/6c,6b+/6c
34881,United States,0,188,78,29.0,10,2010-09-07 22:00:00,2010-10-02 22:00:00,2,36,2010,2010,6,5a+,5c
34959,United States,0,177,73,26.0,8,2010-09-30 22:00:00,2012-04-07 22:00:00,11,44,2010,2012,6,6b+/6c,6a+
34989,United States,0,186,73,40.0,7,2011-01-01 23:00:00,2010-10-03 22:00:00,5,33,2011,2010,5b+,5a+,5a+
49666,United States,0,155,73,26.0,4,2015-09-26 22:00:00,2016-04-01 22:00:00,4,42,2015,2016,6,6b/+,6a/+
34998,United States,0,173,73,30.0,18,2011-05-09 22:00:00,2012-04-01 22:00:00,18,59,2011,2012,6b+/6c,7b,7a/+
35531,United States,0,183,78,33.0,8,2011-04-01 22:00:00,2017-09-02 22:00:00,278,62,2011,2017,6a/+,7a+,6b+
35003,United States,1,160,48,22.0,8,2010-10-22 22:00:00,2011-04-30 22:00:00,7,55,2010,2011,7a+,7a+,7b
35056,United States,1,152,43,38.0,22,2011-01-07 23:00:00,2017-07-21 22:00:00,215,68,2011,2017,6b+/6c,6c/+,7b+/7c
35057,United States,0,175,73,32.0,7,2011-07-01 22:00:00,2014-04-14 22:00:00,11,53,2011,2014,6b/+,7a,7a/+
35143,United States,0,180,73,51.0,9,2010-03-19 23:00:00,2017-08-25 22:00:00,89,62,2010,2017,6b+/6c,7a,6b
35152,United States,0,178,68,31.0,13,2011-05-24 22:00:00,2011-10-07 22:00:00,18,55,2011,2011,6c/+,6c/+,6b
49564,United States,0,180,63,24.0,8,2013-05-31 22:00:00,2014-03-21 23:00:00,4,51,2013,2014,7a+,7a+,7a+
35314,United States,0,175,68,30.0,8,2011-01-06 23:00:00,2011-07-27 22:00:00,36,57,2011,2011,6b+/6c,7c,6a
35319,United States,1,165,53,31.0,14,2011-01-23 23:00:00,2017-09-09 22:00:00,243,64,2011,2017,7b+,7a+/7b,7a+
35400,United States,0,185,78,40.0,18,2010-01-08 23:00:00,2010-01-08 23:00:00,39,55,2010,2010,6,6c/+,6c+
35424,United States,0,174,63,28.0,10,2013-12-26 23:00:00,2013-12-26 23:00:00,2,55,2013,2013,7b+,7a+,7b
35480,United States,0,186,73,27.0,9,2013-05-18 22:00:00,2013-07-04 22:00:00,3,51,2013,2013,7a+,6a/+,6b/+
35489,United States,0,185,88,30.0,7,2011-03-14 23:00:00,2011-03-14 23:00:00,1,31,2011,2011,5a+,5a+,5a+
35042,United States,1,163,63,28.0,16,2011-07-02 22:00:00,2011-07-02 22:00:00,1,53,2011,2011,7b,7b,7b
50428,United States,1,153,40,18.0,8,2013-05-26 22:00:00,2014-04-16 22:00:00,6,57,2013,2014,7a+,7b,7a+/7b
32807,United States,1,152,43,39.0,20,2010-07-05 22:00:00,2010-06-12 22:00:00,10,64,2010,2010,8a+/8b,7b+,7c
32618,United States,0,183,68,28.0,10,2010-05-29 22:00:00,2010-05-29 22:00:00,1,55,2010,2010,7b+,7b+,7b+
30152,United States,0,160,58,31.0,9,2009-10-08 22:00:00,2012-07-11 22:00:00,28,62,2009,2012,7a/+,8a/+,7b
30196,United States,0,177,78,47.0,25,2010-01-09 23:00:00,2017-09-07 22:00:00,572,57,2010,2017,6b+/6c,6b+/6c,6b+/6c
30207,United States,0,184,73,27.0,11,2010-01-11 23:00:00,2011-03-02 23:00:00,5,53,2010,2011,7a+,7b,7a+
30218,United States,0,171,83,31.0,12,2009-07-13 22:00:00,2016-10-14 22:00:00,100,64,2009,2016,7a+/7b,7b+,7b+/7c
51529,United States,0,175,73,25.0,5,2014-04-04 22:00:00,2015-02-01 23:00:00,9,62,2014,2015,7a+,7a+,7a/+
51528,United States,0,183,78,21.0,7,2013-09-10 22:00:00,2016-05-18 22:00:00,13,65,2013,2016,7a+,6,7a
30272,United States,0,186,78,42.0,25,2010-01-16 23:00:00,2010-01-16 23:00:00,1,31,2010,2010,5a+,5a+,5a+
30281,United States,0,184,73,31.0,19,2010-03-06 23:00:00,2010-03-27 23:00:00,20,64,2010,2010,7b+,7b+,7b+
30289,United States,1,180,53,32.0,9,2008-12-22 23:00:00,2008-10-18 22:00:00,14,53,2008,2008,7a,6c/+,6c/+
30312,United States,0,173,63,30.0,8,2010-07-14 22:00:00,2010-12-13 23:00:00,9,49,2010,2010,6b/+,7a,6c
51438,United States,0,180,68,24.0,6,2013-09-26 22:00:00,2015-10-26 23:00:00,4,59,2013,2015,6c/+,7c,7b+
30088,United States,0,178,63,30.0,11,2010-01-03 23:00:00,2017-07-08 22:00:00,21,59,2010,2017,7a+,7b,7b
30441,United States,0,175,68,32.0,11,2011-04-01 22:00:00,2013-03-02 23:00:00,18,55,2011,2013,6c/+,6a+/6b,6b/+
30457,United States,0,170,63,33.0,9,2009-12-30 23:00:00,2010-07-12 22:00:00,9,49,2009,2010,6b+/6c,6b+/6c,6b+/6c
30463,United States,1,145,78,31.0,17,2007-06-30 22:00:00,2008-04-24 22:00:00,12,41,2007,2008,6a,6a+,5c+
30478,United States,0,178,63,28.0,8,2010-03-25 23:00:00,2010-09-06 22:00:00,17,39,2010,2010,6a/+,5c+,5c+
30509,United States,0,176,68,31.0,9,2010-09-19 22:00:00,2011-05-05 22:00:00,12,53,2010,2011,6b+,7b,6b+/6c
30538,United States,0,180,73,31.0,13,2010-02-03 23:00:00,2017-05-19 22:00:00,229,62,2010,2017,7b+/7c,7b/+,7a/+
30566,United States,0,183,83,37.0,20,2011-12-02 23:00:00,2016-11-27 23:00:00,98,64,2011,2016,7c+,7b+,7b+
30572,United States,0,178,73,34.0,15,2010-02-12 23:00:00,2010-02-12 23:00:00,6,51,2010,2010,7a+,6b+/6c,6c
51326,United States,0,189,78,27.0,8,2013-08-30 22:00:00,2013-08-30 22:00:00,5,46,2013,2013,6a/+,6c,6b+
30610,United States,0,180,58,22.0,8,2010-07-02 22:00:00,2011-07-22 22:00:00,12,55,2010,2011,7b/+,6b+/6c,6c+/7a
51288,United States,0,178,73,27.0,9,2014-07-20 22:00:00,2015-10-16 22:00:00,134,62,2014,2015,7b+,7c+,7a/+
30644,United States,0,180,68,27.0,12,2009-09-17 22:00:00,2009-09-17 22:00:00,1,53,2009,2009,7b,7b,7b
51435,United States,0,175,68,22.0,9,2013-09-25 22:00:00,2013-09-25 22:00:00,2,64,2013,2013,8a/+,8a+/8b,8a+
30653,United States,0,179,83,27.0,9,2011-05-27 22:00:00,2017-04-08 22:00:00,145,51,2011,2017,5,7a+,6b
30070,United States,0,160,58,20.0,12,2011-12-23 23:00:00,2011-12-30 23:00:00,2,51,2011,2011,7a,7a+,7a/+
30055,United States,0,175,78,36.0,8,2009-11-07 23:00:00,2009-11-06 23:00:00,3,36,2009,2009,6,5b+,5c
29238,United States,0,176,68,33.0,10,2009-09-06 22:00:00,2010-03-27 23:00:00,13,51,2009,2010,6b/+,7a,6b
29243,United States,0,180,73,32.0,11,2009-11-06 23:00:00,2010-04-16 22:00:00,2,51,2009,2010,7a/+,7a+,7a/+
29248,United States,0,175,73,34.0,11,2008-03-03 23:00:00,2014-04-14 22:00:00,6,49,2008,2014,6a/+,7a,6a+
29275,United States,0,180,73,29.0,10,2010-07-16 22:00:00,2017-08-17 22:00:00,96,72,2010,2017,7b+,8a,7c+
29318,United States,0,200,88,34.0,11,2010-01-01 23:00:00,2017-05-25 22:00:00,5,55,2010,2017,6a/+,7b+,6b+/6c
29357,United States,0,177,73,39.0,12,2009-02-13 23:00:00,2009-02-13 23:00:00,2,38,2009,2009,6,6a/+,6a
51844,United States,0,170,58,21.0,8,2013-10-19 22:00:00,2014-10-25 22:00:00,8,68,2013,2014,6c/+,6c/+,7a+
29394,United States,0,188,88,31.0,11,2009-11-04 23:00:00,2010-05-09 22:00:00,16,49,2009,2010,6c/+,6a+/6b,6a+/6b
29479,United States,1,157,48,48.0,19,2009-11-06 23:00:00,2017-08-24 22:00:00,155,68,2009,2017,7b,8a/+,7b
29490,United States,0,185,78,27.0,8,2009-06-29 22:00:00,2014-08-15 22:00:00,23,59,2009,2014,6a/+,7c+,6b/+
29568,United States,0,170,53,24.0,8,2009-12-26 23:00:00,2012-12-07 23:00:00,26,42,2009,2012,5c+,5a,5b+
30061,United States,0,182,63,27.0,16,2008-10-06 22:00:00,2015-05-05 22:00:00,171,66,2008,2015,6b/+,6c/+,6c+
29822,United States,0,172,73,31.0,10,2009-06-24 22:00:00,2016-05-29 22:00:00,51,59,2009,2016,6,6,6b
29850,United States,0,165,68,48.0,9,2009-12-11 23:00:00,2009-12-18 23:00:00,10,45,2009,2009,6,6c,6a+/6b
29859,United States,0,178,68,35.0,14,2013-11-04 23:00:00,2013-11-04 23:00:00,1,44,2013,2013,6b+/6c,6b+/6c,6b+/6c
29890,United States,0,172,63,24.0,8,2010-03-26 23:00:00,2010-11-05 23:00:00,14,51,2010,2010,6c/+,7a/+,6c
29929,United States,1,181,58,32.0,9,2009-11-14 23:00:00,2009-11-14 23:00:00,20,38,2009,2009,6,5b+,5c
29946,United States,0,175,68,38.0,19,2011-07-12 22:00:00,2012-09-01 22:00:00,49,64,2011,2012,6,7a+,6c+
29985,United States,0,178,63,30.0,19,2012-06-15 22:00:00,2014-03-15 23:00:00,20,64,2012,2014,7c+,7a,7b
29987,United States,0,180,83,36.0,9,2009-12-21 23:00:00,2009-12-21 23:00:00,29,44,2009,2009,6b+/6c,6,6a
29999,United States,1,161,53,30.0,12,2009-08-06 22:00:00,2010-08-15 22:00:00,4,49,2009,2010,6c/+,6c/+,6c+
30004,United States,0,181,73,32.0,10,2010-05-15 22:00:00,2010-05-15 22:00:00,3,46,2010,2010,6a+/6b,5a+,6a+
30034,United States,0,184,78,31.0,9,2009-10-09 22:00:00,2009-10-09 22:00:00,1,33,2009,2009,5b+,5b+,5b+
30040,United States,0,184,73,34.0,13,2009-08-20 22:00:00,2008-08-29 22:00:00,9,63,2009,2008,7c+,7c+,7c/+
29844,United States,0,183,83,55.0,25,2009-11-25 23:00:00,2017-09-03 22:00:00,905,55,2009,2017,7b+,6c/+,6b/+
49147,United States,0,180,73,24.0,6,2014-02-17 23:00:00,2014-03-18 23:00:00,4,49,2014,2014,6c/+,6c/+,6c
30679,United States,0,165,58,29.0,9,2010-08-11 22:00:00,2016-01-29 23:00:00,22,59,2010,2016,6c/+,6,6b
30728,United States,0,177,58,34.0,10,2009-11-07 23:00:00,2017-04-21 22:00:00,111,66,2009,2017,8a/+,7b+,7b/+
31542,United States,0,172,58,30.0,17,2009-07-18 22:00:00,2009-09-18 22:00:00,4,36,2009,2009,5a+,5b+,5b
31606,United States,0,180,63,24.0,9,2010-06-29 22:00:00,2014-05-29 22:00:00,3,53,2010,2014,7b,7a+,7a+/7b
31712,United States,0,185,68,34.0,8,2010-07-11 22:00:00,2010-10-02 22:00:00,14,51,2010,2010,6a+/6b,6b/+,6b/+
50801,United States,0,177,73,27.0,6,2013-08-24 22:00:00,2014-09-06 22:00:00,50,64,2013,2014,8a+/8b,8a+/8b,7b/+
31790,United States,0,157,48,20.0,12,2013-03-02 23:00:00,2015-07-19 22:00:00,32,68,2013,2015,7b+,8a+/8b,7c+
31821,United States,0,172,68,25.0,9,2009-07-14 22:00:00,2012-03-10 23:00:00,21,61,2009,2012,6b,7a/+,7a
31848,United States,0,166,58,23.0,11,2010-03-31 22:00:00,2009-06-30 22:00:00,6,51,2010,2009,7a+,6c/+,7a
31891,United States,0,183,78,36.0,13,2010-05-14 22:00:00,2011-10-07 22:00:00,90,57,2010,2011,6c/+,6c/+,6c
31894,United States,0,185,63,24.0,8,2016-09-30 22:00:00,2017-08-31 22:00:00,12,57,2016,2017,7a,7a+,7a+
31942,United States,1,174,63,35.0,18,2009-08-31 22:00:00,2012-07-23 22:00:00,67,59,2009,2012,7b+,7a+/7b,7a/+
31979,United States,0,182,83,29.0,9,2010-06-23 22:00:00,2016-08-20 22:00:00,46,62,2010,2016,6c/+,7b+,7a+
31520,United States,0,194,88,36.0,15,2010-04-23 22:00:00,2009-08-23 22:00:00,3,49,2010,2009,6a/+,7a,6b+
31994,United States,0,175,63,35.0,13,2008-07-19 22:00:00,2017-07-13 22:00:00,189,64,2008,2017,5a+,7a+,6c
50623,United States,0,175,73,25.0,5,2013-07-09 22:00:00,2014-04-26 22:00:00,8,55,2013,2014,7b+,7a+/7b,7a+/7b
32202,United States,0,190,73,36.0,22,2010-05-23 22:00:00,2011-10-16 22:00:00,23,59,2010,2011,7a+,7b,7a/+
32285,United States,1,153,43,32.0,10,2009-02-21 23:00:00,2015-04-19 22:00:00,91,53,2009,2015,6c/+,7a+,6c+
32407,United States,0,178,73,33.0,9,2010-06-08 22:00:00,2017-08-04 22:00:00,7,55,2010,2017,7a+,6a/+,6c+/7a
32481,United States,1,168,48,27.0,10,2009-06-08 22:00:00,2009-06-08 22:00:00,1,44,2009,2009,6b+/6c,6b+/6c,6b+/6c
32511,United States,0,164,68,27.0,8,2010-09-28 22:00:00,2017-09-03 22:00:00,161,64,2010,2017,7a+,7b,7b/+
32520,United States,0,176,78,35.0,13,2009-09-14 22:00:00,2011-03-10 23:00:00,3,46,2009,2011,6b+/6c,6,6b/+
32532,United States,0,180,68,37.0,14,2009-12-18 23:00:00,2009-12-18 23:00:00,1,46,2009,2009,6c/+,6c/+,6c/+
32540,United States,1,165,48,31.0,19,2007-06-21 22:00:00,2016-10-06 22:00:00,57,70,2007,2016,7c+,8c/+,7c+/8a
32546,United States,0,183,78,35.0,22,2015-03-31 22:00:00,2010-01-22 23:00:00,2,50,2015,2010,7a/+,6b+,6c/+
32615,United States,0,173,68,37.0,9,2011-03-27 22:00:00,2011-03-27 22:00:00,7,46,2011,2011,6a/+,6a/+,6a+
50657,United States,0,170,68,31.0,7,2010-04-16 22:00:00,2017-08-26 22:00:00,8,40,2010,2017,5b+,6a+/6b,5c+
30693,United States,0,183,68,30.0,8,2010-02-13 23:00:00,2011-09-06 22:00:00,37,53,2010,2011,6c/+,6c/+,6c
31509,United States,0,170,73,29.0,8,2010-04-16 22:00:00,2010-04-16 22:00:00,3,42,2010,2010,6b/+,6b/+,6b
31390,United States,1,172,58,29.0,8,2012-07-31 22:00:00,2012-07-31 22:00:00,1,44,2012,2012,6b+/6c,6b+/6c,6b+/6c
51229,United States,0,183,73,49.0,26,2013-09-08 22:00:00,2017-08-11 22:00:00,82,62,2013,2017,5b+,6c/+,6a+
30758,United States,0,182,73,30.0,11,2009-09-29 22:00:00,2016-11-05 23:00:00,93,59,2009,2016,7a+,7a+,6c+/7a
30803,United States,0,178,68,29.0,13,2014-05-26 22:00:00,2017-08-26 22:00:00,6,51,2014,2017,6b+/6c,6a/+,6b+
30830,United States,0,182,83,44.0,15,2010-09-25 22:00:00,2015-05-24 22:00:00,55,53,2010,2015,7a+,6c/+,7a
30873,United States,0,171,63,27.0,13,2010-03-13 23:00:00,2017-09-03 22:00:00,141,68,2010,2017,7b+,8a/+,7a+
30960,United States,0,178,73,35.0,10,2010-03-19 23:00:00,2010-03-19 23:00:00,1,44,2010,2010,6b+/6c,6b+/6c,6b+/6c
30969,United States,0,193,73,31.0,13,2010-06-04 22:00:00,2010-06-04 22:00:00,1,44,2010,2010,6b+/6c,6b+/6c,6b+/6c
31034,United States,0,176,63,35.0,8,2010-03-03 23:00:00,2010-03-04 23:00:00,4,31,2010,2010,5a+,5a+,5a+
31052,United States,0,187,83,28.0,17,2008-03-19 23:00:00,2010-04-03 22:00:00,14,51,2008,2010,6a/+,6a+/6b,6
31072,United States,0,182,83,30.0,17,2010-03-27 23:00:00,2010-03-27 23:00:00,9,51,2010,2010,6a/+,6,6b
31077,United States,0,172,63,37.0,11,2009-02-06 23:00:00,2010-11-09 23:00:00,8,51,2009,2010,7a+,6c/+,6c+
31417,United States,0,193,78,36.0,9,2010-04-18 22:00:00,2017-07-12 22:00:00,188,64,2010,2017,7a+,7a+,7a+
31080,United States,0,180,88,35.0,17,2010-03-23 23:00:00,2010-03-23 23:00:00,2,40,2010,2010,6a+/6b,6a+/6b,6a+/6b
51064,United States,0,177,68,30.0,5,2014-02-01 23:00:00,2016-01-16 23:00:00,8,51,2014,2016,6b/+,6a+/6b,6b/+
